txn_id,txn_ts,channel,city,merchant_category,merchant_id,customer_id,amount_inr,log_amount,hour,is_weekend,is_night,is_new_device,is_geo_shift,txn_count_1h,cust_txn_n,merchant_fraud_rate,fraud_score,eng_fraud_score,is_fraud_label
TXN00016965,2025-08-07 19:09:46,Card,Nagpur,Electronics,M1257,C64117,3555.55,8.176546252840387,19,0,0,0,0,2,1,0.0,0.232,0.008,0
TXN00038772,2025-08-07 19:10:26,UPI,Jaipur,Fashion,M1046,C66049,8520.53,9.050351181166047,19,0,0,0,0,13,3,0.03636363636363636,0.392,0.203,0
TXN00045467,2025-08-07 19:10:44,UPI,Pune,Fuel,M1370,C28617,730.98,6.595753191183676,19,0,0,0,0,7,2,0.018867924528301886,0.305,0.157,0
TXN00037765,2025-08-07 19:10:56,UPI,Delhi,Fuel,M1826,C41851,603.9,6.4050631551128685,19,0,0,0,0,5,2,0.03333333333333333,0.128,0.013,0
TXN00016104,2025-08-07 19:11:04,Card,Kolkata,Electronics,M1243,C41809,12452.29,9.429740124011227,19,0,0,0,0,3,2,0.017241379310344827,0.047,0.059,0
TXN00010764,2025-08-07 19:11:27,Card,Kolkata,Electronics,M1822,C37042,5578.41,8.626838315018016,19,0,0,0,0,4,1,0.01818181818181818,0.216,0.031,0
TXN00033024,2025-08-07 19:14:11,UPI,Nagpur,Fashion,M1616,C23989,3136.2,8.051085961338512,19,0,0,1,0,13,3,0.03333333333333333,0.624,0.366,0
TXN00020173,2025-08-07 19:14:26,Card,Nagpur,Grocery,M1567,C52482,6785.1,8.822631681457231,19,0,0,0,0,2,2,0.01818181818181818,0.224,0.038,0
TXN00021903,2025-08-07 19:15:17,Wallet,Jaipur,Fuel,M1326,C58757,1281.31,7.156418417921755,19,0,0,0,0,6,1,0.018867924528301886,0.357,0.157,0
TXN00042948,2025-08-07 19:17:13,Card,Delhi,Healthcare,M1182,C69480,867.08,6.766283876311952,19,0,0,0,0,3,2,0.0,0.268,0.0,0
TXN00013793,2025-08-07 19:17:15,UPI,Surat,Travel,M1743,C67994,467.28,6.149066407611472,19,0,0,0,0,11,1,0.041666666666666664,0.319,0.166,0
TXN00040885,2025-08-07 19:18:59,Card,Bengaluru,Gaming,M1870,C39947,25820.01,10.158943780599179,19,0,0,0,0,12,1,0.03278688524590164,0.549,0.24,0
TXN00002590,2025-08-07 19:20:16,UPI,Surat,Travel,M1326,C72490,2304.46,7.743035501680592,19,0,0,0,0,1,1,0.018867924528301886,0.101,0.007,0
TXN00008082,2025-08-07 19:20:37,UPI,Pune,Utilities,M1245,C56828,1802.2,7.497318143285512,19,0,0,0,0,9,3,0.02,0.425,0.158,0
TXN00010345,2025-08-07 19:21:57,Wallet,Kolkata,Gaming,M1495,C46456,1525.33,7.330621440103657,19,0,0,0,0,13,3,0.05357142857142857,0.321,0.171,0
TXN00023818,2025-08-07 19:24:30,UPI,Chennai,Electronics,M1254,C39304,831.77,6.724757493597158,19,0,0,0,0,8,2,0.01694915254237288,0.231,0.157,0
TXN00007366,2025-08-07 19:24:44,Card,Delhi,Electronics,M1831,C23037,8585.17,9.057908048262382,19,0,0,0,0,10,2,0.021739130434782608,0.386,0.197,0
TXN00037315,2025-08-07 19:25:07,UPI,Delhi,Food Delivery,M1644,C68737,988.07,6.896765107682234,19,0,0,0,0,4,1,0.028985507246376812,0.04,0.011,0
TXN00023472,2025-08-07 19:28:38,UPI,Indore,Food Delivery,M1525,C80119,399.91,5.993736963213647,19,0,0,0,0,13,2,0.0196078431372549,0.247,0.158,0
TXN00037624,2025-08-07 19:29:03,Card,Hyderabad,Fashion,M1035,C54898,5773.22,8.661158461332839,19,0,0,0,0,9,1,0.04838709677419355,0.408,0.194,0
TXN00018353,2025-08-07 19:29:13,UPI,Chennai,Electronics,M1653,C30761,6405.25,8.765029355320818,19,0,0,0,0,11,1,0.0,0.269,0.178,0
TXN00045317,2025-08-07 19:29:18,Card,Ahmedabad,Utilities,M1049,C25407,7250.0,8.888894669371593,19,0,0,0,0,9,2,0.03333333333333333,0.343,0.196,0
TXN00009378,2025-08-07 19:31:20,Wallet,Hyderabad,Travel,M1858,C56261,1334.44,7.197016104547132,19,0,0,0,0,2,1,0.020833333333333332,0.255,0.008,0
TXN00010098,2025-08-07 19:31:43,Card,Lucknow,Utilities,M1162,C66729,3042.8,8.020862013800699,19,0,0,0,0,10,1,0.022727272727272728,0.236,0.161,0
TXN00034281,2025-08-07 19:32:01,UPI,Nagpur,Gaming,M1261,C46670,702.72,6.556380549770846,19,0,0,0,0,8,1,0.03508771929824561,0.373,0.164,0
TXN00016380,2025-08-07 19:33:15,Wallet,Bengaluru,Food Delivery,M1753,C77945,1001.87,6.910621168395182,19,0,0,0,0,1,1,0.0,0.064,0.0,0
TXN00024786,2025-08-07 19:34:24,UPI,Delhi,Healthcare,M1482,C18076,2134.09,7.666264079340991,19,0,0,1,0,4,3,0.028985507246376812,0.456,0.211,0
TXN00027093,2025-08-07 19:34:50,Card,Bengaluru,Grocery,M1804,C63695,15216.84,9.630223702816037,19,0,0,0,0,2,2,0.0196078431372549,0.078,0.067,0
TXN00000471,2025-08-07 19:34:52,UPI,Chennai,Food Delivery,M1050,C15102,1088.14,6.993143672980426,19,0,0,0,0,6,1,0.0,0.35,0.15,0
TXN00035747,2025-08-07 19:36:10,Card,Delhi,Utilities,M1275,C16738,3404.4,8.133117685986544,19,0,0,0,0,6,2,0.0,0.439,0.156,0
TXN00047598,2025-08-07 19:36:12,UPI,Kolkata,Healthcare,M1045,C61607,12092.88,9.400454818508424,19,0,0,1,0,8,1,0.018518518518518517,0.468,0.408,0
TXN00009483,2025-08-07 19:36:34,UPI,Lucknow,Fuel,M1848,C12130,534.94,6.284022214506511,19,0,0,0,0,4,2,0.034482758620689655,0.081,0.013,0
TXN00029870,2025-08-07 19:37:33,UPI,Chennai,Electronics,M1168,C39570,2870.29,7.962516685120898,19,0,0,0,0,11,2,0.018867924528301886,0.426,0.157,0
TXN00011016,2025-08-07 19:39:20,Card,Kolkata,Fuel,M1101,C74945,5270.68,8.570104376312829,19,0,0,0,0,12,1,0.03076923076923077,0.202,0.184,0
TXN00025279,2025-08-07 19:39:21,Card,Pune,Utilities,M1375,C86443,22020.62,9.999779977052858,19,0,0,0,0,7,1,0.0,0.271,0.222,0
TXN00023517,2025-08-07 19:39:54,UPI,Bengaluru,Utilities,M1889,C73490,2525.44,7.834566476181613,19,0,0,0,0,9,2,0.034482758620689655,0.183,0.163,0
TXN00023873,2025-08-07 19:40:04,Wallet,Pune,Food Delivery,M1596,C80395,575.02,6.356142382315311,19,0,0,0,0,3,1,0.03333333333333333,0.203,0.013,0
TXN00012316,2025-08-07 19:40:24,Card,Pune,Utilities,M1088,C54490,10324.29,9.242351504601867,19,0,0,0,0,2,2,0.06666666666666667,0.14,0.071,0
TXN00027283,2025-08-07 19:40:26,Card,Ahmedabad,Grocery,M1406,C42705,8296.86,9.023752929215178,19,0,0,0,0,12,1,0.019230769230769232,0.301,0.195,0
TXN00047627,2025-08-07 19:40:30,UPI,Surat,Gaming,M1059,C32559,6119.29,8.719364760004623,19,0,0,0,0,5,1,0.01818181818181818,0.198,0.034,0
TXN00042539,2025-08-07 19:41:07,Wallet,Chennai,Education,M1233,C45834,959.92,6.867891158886994,19,0,0,0,0,3,1,0.018518518518518517,0.179,0.007,0
TXN00017737,2025-08-07 19:42:29,UPI,Chandigarh,Fuel,M1283,C31109,3200.14,8.071262275345854,19,0,0,0,0,6,2,0.03636363636363636,0.288,0.168,0
TXN00046628,2025-08-07 19:43:39,UPI,Kolkata,Travel,M1629,C60959,477.46,6.170572612832435,19,0,0,0,0,3,1,0.017241379310344827,0.226,0.007,0
TXN00043065,2025-08-07 19:44:09,Card,Chennai,Electronics,M1584,C48509,28989.87,10.274736231813796,19,0,0,1,0,6,1,0.034482758620689655,0.639,0.445,0
TXN00000292,2025-08-07 19:44:36,Card,Surat,Fuel,M1344,C31426,6714.84,8.812224194209056,19,0,0,0,0,6,2,0.02,0.213,0.188,0
TXN00046301,2025-08-07 19:45:06,Card,Kochi,Grocery,M1630,C15698,7012.19,8.855547940712336,19,0,0,0,0,5,2,0.0,0.135,0.032,0
TXN00000946,2025-08-07 19:45:55,UPI,Lucknow,Travel,M1828,C81750,2904.65,7.974412396408695,19,0,0,0,0,1,3,0.0,0.28,0.0,0
TXN00039376,2025-08-07 19:45:58,Wallet,Chandigarh,Utilities,M1342,C21221,1727.86,7.45521751074499,19,0,0,0,0,8,1,0.0,0.359,0.15,0
TXN00022516,2025-08-07 19:46:35,UPI,Chennai,Healthcare,M1394,C85907,2270.68,7.728274924851021,19,0,0,0,1,7,2,0.0,0.401,0.33,0
TXN00024040,2025-08-07 19:47:33,UPI,Hyderabad,Travel,M1033,C75209,3189.63,8.067973668442889,19,0,0,0,0,1,1,0.016666666666666666,0.07,0.01,0
TXN00013814,2025-08-07 19:47:59,UPI,Mumbai,Food Delivery,M1246,C62614,5631.37,8.636285591702716,19,0,0,0,0,13,1,0.0,0.168,0.174,0
TXN00032784,2025-08-07 19:48:01,UPI,Kochi,Grocery,M1379,C20482,9007.43,9.105916084586536,19,0,0,0,0,12,2,0.0,0.333,0.19,0
TXN00041106,2025-08-07 19:48:41,Card,Kochi,Grocery,M1101,C74623,16183.15,9.691787647217877,19,0,0,0,0,11,1,0.03076923076923077,0.259,0.223,0
TXN00024543,2025-08-07 19:48:50,UPI,Bengaluru,Fashion,M1867,C32621,3274.28,8.094158640597968,19,0,0,0,0,13,2,0.022222222222222223,0.438,0.163,0
TXN00043821,2025-08-07 19:50:13,UPI,Kolkata,Utilities,M1568,C71616,1856.76,7.527126739878696,19,0,0,0,0,10,3,0.06,0.334,0.173,0
TXN00021500,2025-08-07 19:50:40,Card,Chennai,Education,M1008,C82726,3273.18,8.093822735039238,19,0,0,1,0,5,1,0.017241379310344827,0.408,0.211,0
TXN00046353,2025-08-07 19:51:14,UPI,Kolkata,Fuel,M1203,C81232,1968.29,7.58542835067878,19,0,0,0,0,5,3,0.017543859649122806,0.273,0.007,0
TXN00043692,2025-08-07 19:52:39,UPI,Indore,Travel,M1530,C33070,819.09,6.7094140903331,19,0,0,0,0,4,1,0.019230769230769232,0.004,0.008,0
TXN00033315,2025-08-07 19:53:50,Wallet,Surat,Food Delivery,M1143,C35108,745.89,6.61591791860021,19,0,0,0,0,3,2,0.03389830508474576,0.015,0.013,0
TXN00045311,2025-08-07 19:54:26,Card,Indore,Fashion,M1555,C79326,7313.81,8.89765633909092,19,0,0,0,0,2,3,0.0,0.042,0.033,0
TXN00022201,2025-08-07 19:55:27,Card,Delhi,Fashion,M1480,C71055,3537.88,8.171565571886996,19,0,0,0,0,4,2,0.018867924528301886,0.027,0.015,0
TXN00036275,2025-08-07 19:55:29,UPI,Mumbai,Healthcare,M1522,C17795,6896.55,8.83892155506843,19,0,0,0,0,8,1,0.041666666666666664,0.328,0.197,0
TXN00029978,2025-08-07 19:58:17,UPI,Lucknow,Travel,M1499,C40405,1947.04,7.5745790178725665,19,0,0,1,0,5,2,0.0,0.424,0.2,0
TXN00021459,2025-08-07 19:59:30,Card,Indore,Fuel,M1742,C82712,1228.94,7.114720666688852,19,0,0,0,0,1,2,0.03571428571428571,0.145,0.014,0
TXN00018054,2025-08-07 20:02:17,Card,Chandigarh,Gaming,M1229,C52312,3973.29,8.287601394782431,20,0,0,0,0,6,1,0.017543859649122806,0.251,0.168,0
TXN00041706,2025-08-07 20:04:04,UPI,Hyderabad,Travel,M1614,C56921,2034.9,7.618693260550631,20,0,0,0,0,7,3,0.0,0.362,0.15,0
TXN00016980,2025-08-07 20:04:55,Wallet,Mumbai,Travel,M1521,C27782,664.58,6.500658840978623,20,0,0,0,0,11,2,0.0,0.193,0.15,0
TXN00045212,2025-08-07 20:05:12,UPI,Mumbai,Electronics,M1347,C79769,5367.22,8.588251661418271,20,0,0,0,0,5,3,0.015384615384615385,0.268,0.028,0
TXN00010270,2025-08-07 20:05:16,Card,Kochi,Education,M1810,C57795,2218.32,7.70495612163866,20,0,0,0,0,5,1,0.025,0.207,0.01,0
TXN00019361,2025-08-07 20:08:58,Wallet,Chennai,Fuel,M1468,C15434,2183.8,7.689279570159496,20,0,0,0,0,2,3,0.02,0.225,0.008,0
TXN00006016,2025-08-07 20:12:04,UPI,Delhi,Fashion,M1425,C15599,7075.53,8.864538953548784,20,0,0,0,0,9,1,0.03773584905660377,0.289,0.197,0
TXN00042302,2025-08-07 20:12:12,Card,Indore,Fashion,M1256,C38903,1216.99,7.104957238055515,20,0,0,0,0,10,3,0.015873015873015872,0.377,0.156,0
TXN00022655,2025-08-07 20:12:50,UPI,Surat,Fashion,M1888,C38636,4997.07,8.516807116899061,20,0,0,0,0,5,2,0.0,0.085,0.02,0
TXN00031266,2025-08-07 20:12:55,Card,Delhi,Fashion,M1361,C76887,12296.98,9.417190300231397,20,0,0,0,0,13,1,0.016666666666666666,0.377,0.208,0
TXN00023844,2025-08-07 20:17:01,UPI,Nagpur,Fuel,M1795,C68972,2041.37,7.6218661772177505,20,0,0,0,0,7,2,0.04918032786885246,0.319,0.169,0
TXN00033551,2025-08-07 20:17:31,UPI,Jaipur,Food Delivery,M1084,C17605,482.35,6.180741028910615,20,0,0,0,0,2,3,0.017543859649122806,0.2,0.007,0
TXN00031497,2025-08-07 20:17:39,UPI,Kolkata,Fashion,M1453,C29448,792.11,6.675961925760257,20,0,0,0,0,5,2,0.016129032258064516,0.176,0.006,0
TXN00014455,2025-08-07 20:18:09,UPI,Hyderabad,Utilities,M1644,C35094,188.49,5.244336252681523,20,0,0,0,0,10,1,0.028985507246376812,0.299,0.161,0
TXN00016285,2025-08-07 20:18:34,Card,Surat,Food Delivery,M1102,C80090,5150.61,8.54706456616113,20,0,0,0,0,10,1,0.02,0.173,0.179,0
TXN00041211,2025-08-07 20:19:29,UPI,Delhi,Grocery,M1192,C18807,2048.64,7.625419446955157,20,0,0,0,0,3,1,0.0,0.136,0.0,0
TXN00036564,2025-08-07 20:21:06,UPI,Pune,Fashion,M1023,C88907,4434.95,8.397497076991044,20,0,0,0,0,4,4,0.01694915254237288,0.194,0.022,0
TXN00024681,2025-08-07 20:21:09,Wallet,Chandigarh,Gaming,M1726,C20181,2629.42,7.874898808239281,20,0,0,0,0,6,2,0.05454545454545454,0.339,0.171,0
TXN00001541,2025-08-07 20:26:37,Card,Chennai,Utilities,M1676,C26458,13577.14,9.516216425605315,20,0,0,0,0,3,2,0.06521739130434782,0.069,0.08,0
TXN00018132,2025-08-07 20:26:46,UPI,Nagpur,Food Delivery,M1884,C66725,3498.11,8.160263929427126,20,0,0,0,0,6,1,0.07692307692307693,0.163,0.187,0
TXN00012358,2025-08-07 20:26:51,UPI,Kolkata,Grocery,M1563,C26008,6442.42,8.770814734038739,20,0,0,0,0,10,1,0.03508771929824561,0.215,0.192,0
TXN00011583,2025-08-07 20:27:21,UPI,Delhi,Healthcare,M1008,C28694,3449.45,8.146259936302137,20,0,0,0,0,3,3,0.017241379310344827,0.077,0.013,0
TXN00032663,2025-08-07 20:27:42,UPI,Delhi,Food Delivery,M1815,C10303,492.52,6.201563384901383,20,0,0,0,0,3,1,0.01694915254237288,0.24,0.007,0
TXN00035274,2025-08-07 20:28:47,UPI,Indore,Fashion,M1764,C67297,19897.2,9.898384554360225,20,0,0,0,0,13,1,0.075,0.208,0.248,0
TXN00039160,2025-08-07 20:31:04,UPI,Chennai,Travel,M1294,C68406,209.18,5.347964306437451,20,0,0,0,0,5,1,0.041666666666666664,0.047,0.016,0
TXN00023684,2025-08-07 20:31:28,UPI,Surat,Utilities,M1697,C16794,839.22,6.733663762308199,20,0,0,0,0,9,2,0.0,0.29,0.15,0
TXN00002358,2025-08-07 20:31:32,Card,Nagpur,Grocery,M1130,C35922,3486.89,8.157052247834331,20,0,0,0,0,12,1,0.02127659574468085,0.252,0.165,0
TXN00030935,2025-08-07 20:32:35,Card,Chandigarh,Travel,M1447,C43911,28873.74,10.27072244345455,20,0,0,0,0,11,1,0.023255813953488372,0.437,0.241,0
TXN00031232,2025-08-07 20:32:43,UPI,Indore,Fuel,M1723,C56072,2737.28,7.915085265046333,20,0,0,0,0,10,1,0.06060606060606061,0.194,0.174,0
TXN00041147,2025-08-07 20:35:54,UPI,Jaipur,Education,M1644,C23254,3209.16,8.074076059118639,20,0,0,0,0,13,1,0.028985507246376812,0.223,0.165,0
TXN00026583,2025-08-07 20:36:02,UPI,Nagpur,Utilities,M1415,C69593,1944.39,7.573217750091091,20,0,0,0,0,10,1,0.0,0.35,0.15,0
TXN00032914,2025-08-07 20:36:44,Wallet,Kochi,Electronics,M1769,C63045,1176.42,7.071080883030492,20,0,0,0,0,13,1,0.022727272727272728,0.284,0.159,0
TXN00039399,2025-08-07 20:37:06,UPI,Kolkata,Fashion,M1582,C10096,1096.62,7.000899478379954,20,0,0,0,0,2,1,0.03636363636363636,0.234,0.014,0
TXN00007068,2025-08-07 20:38:10,Card,Delhi,Electronics,M1739,C18106,9738.62,9.183957381501784,20,0,0,0,1,12,1,0.017543859649122806,0.601,0.38,0
TXN00001731,2025-08-07 20:38:20,UPI,Mumbai,Grocery,M1464,C17771,946.79,6.854132958728725,20,0,0,0,0,8,1,0.030303030303030304,0.399,0.162,0
TXN00009270,2025-08-07 20:38:24,UPI,Bengaluru,Healthcare,M1098,C87425,1971.73,7.587173649217704,20,0,0,0,1,2,2,0.018518518518518517,0.475,0.187,0
TXN00014081,2025-08-07 20:38:38,Wallet,Mumbai,Food Delivery,M1520,C85265,1292.41,7.165037420542833,20,0,0,0,0,11,1,0.03278688524590164,0.349,0.163,0
TXN00003885,2025-08-07 20:39:23,UPI,Kolkata,Gaming,M1541,C18294,2647.3,7.8816732036910855,20,0,0,0,0,2,1,0.047619047619047616,0.085,0.019,0
TXN00041345,2025-08-07 20:39:51,Card,Chandigarh,Fuel,M1346,C42071,16630.46,9.7190513614783,20,0,0,0,0,7,1,0.03636363636363636,0.172,0.226,0
TXN00009705,2025-08-07 20:40:06,Wallet,Ahmedabad,Fashion,M1436,C84816,22190.59,10.007468667257774,20,0,0,0,0,3,2,0.034482758620689655,0.058,0.086,0
TXN00014765,2025-08-07 20:41:42,UPI,Surat,Healthcare,M1140,C43954,1083.3,6.988689896478136,20,0,0,0,1,5,1,0.0,0.314,0.18,0
TXN00040630,2025-08-07 20:43:59,UPI,Indore,Travel,M1775,C32470,13513.0,9.51148146411212,20,0,0,0,0,12,1,0.07547169811320754,0.291,0.234,0
TXN00044414,2025-08-07 20:45:08,Card,Chennai,Grocery,M1822,C64777,14997.93,9.615734144206671,20,0,0,1,0,2,2,0.01818181818181818,0.483,0.266,0
TXN00027475,2025-08-07 20:47:01,UPI,Kolkata,Healthcare,M1767,C77020,2887.69,7.9685583911435485,20,0,0,0,0,12,1,0.05357142857142857,0.19,0.171,0
TXN00027789,2025-08-07 20:48:11,UPI,Mumbai,Fashion,M1898,C51495,4369.43,8.38261668141819,20,0,0,0,0,7,1,0.0,0.389,0.165,0
TXN00016446,2025-08-07 20:49:08,Wallet,Nagpur,Fuel,M1603,C36763,2658.65,7.8859498141711075,20,0,0,0,0,12,2,0.0,0.368,0.15,0
TXN00045372,2025-08-07 20:49:12,Wallet,Chandigarh,Food Delivery,M1312,C78631,39189.14,10.576180463527178,20,0,0,0,0,6,1,0.03333333333333333,0.614,0.255,0
TXN00040426,2025-08-07 20:50:06,Card,Nagpur,Gaming,M1498,C88374,6790.16,8.82337704543115,20,0,0,1,0,4,1,0.017543859649122806,0.324,0.237,0
TXN00026799,2025-08-07 20:50:16,UPI,Bengaluru,Travel,M1178,C79690,2167.77,7.681915465554665,20,0,0,0,0,2,2,0.06,0.063,0.023,0
TXN00041169,2025-08-07 20:51:18,UPI,Nagpur,Utilities,M1399,C77628,1402.25,7.246546253822308,20,0,0,0,1,12,2,0.031746031746031744,0.45,0.342,0
TXN00008667,2025-08-07 20:51:44,Card,Jaipur,Education,M1497,C27557,2430.13,7.796111448822165,20,0,0,0,0,13,1,0.037037037037037035,0.303,0.164,0
TXN00046787,2025-08-07 20:56:39,UPI,Bengaluru,Grocery,M1400,C24605,3609.87,8.191704019521676,20,0,0,0,0,2,2,0.023255813953488372,0.042,0.017,0
TXN00022924,2025-08-07 20:57:37,UPI,Nagpur,Fashion,M1582,C78428,5874.2,8.678495380986117,20,0,0,0,0,6,2,0.03636363636363636,0.297,0.19,0
TXN00029542,2025-08-07 20:58:11,UPI,Delhi,Utilities,M1573,C39228,977.77,6.886296681323568,20,0,0,0,0,10,1,0.06818181818181818,0.353,0.177,0
TXN00001639,2025-08-07 20:59:32,Wallet,Jaipur,Travel,M1791,C72107,430.3,6.066803903653797,20,0,0,0,0,8,4,0.01694915254237288,0.312,0.157,0
TXN00034526,2025-08-07 21:01:24,UPI,Surat,Electronics,M1413,C58302,1322.96,7.188382524560215,21,0,0,0,0,11,2,0.01639344262295082,0.288,0.156,0
TXN00023797,2025-08-07 21:02:41,UPI,Chennai,Education,M1641,C45354,5027.02,8.522781547426968,21,0,0,0,0,7,1,0.03125,0.161,0.182,0
TXN00001976,2025-08-07 21:03:06,UPI,Hyderabad,Healthcare,M1323,C74785,561.27,6.331982161571831,21,0,0,0,0,7,1,0.05084745762711865,0.254,0.17,0
TXN00002307,2025-08-07 21:03:07,Card,Surat,Electronics,M1355,C44183,34276.78,10.44225260982118,21,0,0,0,0,8,1,0.0,0.352,0.238,0
TXN00025479,2025-08-07 21:04:01,Card,Delhi,Grocery,M1673,C58071,12761.5,9.454266462472921,21,0,0,0,0,9,1,0.018518518518518517,0.358,0.21,0
TXN00021231,2025-08-07 21:04:43,UPI,Chennai,Food Delivery,M1551,C76080,4406.44,8.391049301019978,21,0,0,0,1,13,1,0.03508771929824561,0.429,0.359,0
TXN00015529,2025-08-07 21:04:51,UPI,Chandigarh,Gaming,M1648,C50379,7527.04,8.92638999474738,21,0,0,0,0,1,2,0.03076923076923077,0.098,0.046,0
TXN00036822,2025-08-07 21:06:38,UPI,Nagpur,Fuel,M1557,C38155,2838.86,7.951510034165527,21,0,0,0,0,5,1,0.02040816326530612,0.197,0.008,0
TXN00027756,2025-08-07 21:06:54,Card,Kochi,Travel,M1240,C15472,5689.19,8.646498918478521,21,0,0,0,0,5,4,0.023255813953488372,0.037,0.033,0
TXN00031548,2025-08-07 21:06:59,Card,Kochi,Fuel,M1311,C67578,20227.35,9.914840364798849,21,0,0,0,0,6,1,0.037037037037037035,0.193,0.234,0
TXN00027518,2025-08-07 21:07:37,Card,Surat,Fashion,M1622,C66334,664.58,6.500658840978623,21,0,0,0,0,6,1,0.038461538461538464,0.309,0.165,0
TXN00018167,2025-08-07 21:07:54,Card,Surat,Fuel,M1057,C88452,25311.91,10.139069821248581,21,0,0,0,0,8,2,0.018867924528301886,0.593,0.234,0
TXN00008601,2025-08-07 21:11:12,Wallet,Lucknow,Grocery,M1507,C20286,1926.08,7.5637611828614,21,0,0,0,0,13,1,0.03389830508474576,0.336,0.163,0
TXN00039358,2025-08-07 21:12:53,UPI,Delhi,Fuel,M1178,C38528,4217.64,8.347268080206831,21,0,0,0,0,8,2,0.06,0.351,0.187,0
TXN00029390,2025-08-07 21:13:35,UPI,Kochi,Healthcare,M1367,C11288,1254.99,7.13567938521301,21,0,0,0,0,1,1,0.017241379310344827,0.149,0.007,0
TXN00012882,2025-08-07 21:14:40,UPI,Kolkata,Food Delivery,M1060,C80378,2100.34,7.650330515453406,21,0,0,0,0,4,2,0.0,0.136,0.0,0
TXN00000528,2025-08-07 21:17:14,UPI,Pune,Electronics,M1557,C41919,4177.67,8.337748293070046,21,0,0,0,0,1,2,0.02040816326530612,0.263,0.021,0
TXN00003592,2025-08-07 21:17:56,UPI,Bengaluru,Food Delivery,M1842,C73136,2124.3,7.661668247864646,21,0,0,0,0,5,3,0.038461538461538464,0.2,0.015,0
TXN00032700,2025-08-07 21:18:06,UPI,Nagpur,Fashion,M1794,C88592,927.53,6.833602690448504,21,0,0,0,1,9,1,0.05172413793103448,0.422,0.35,0
TXN00011611,2025-08-07 21:19:11,UPI,Kochi,Fuel,M1657,C61033,978.06,6.886592927680116,21,0,0,0,0,9,2,0.0,0.247,0.15,0
TXN00029692,2025-08-07 21:20:34,Card,Nagpur,Fuel,M1150,C42345,14467.39,9.5797215487496,21,0,0,0,0,4,2,0.01818181818181818,0.225,0.064,0
TXN00012926,2025-08-07 21:23:02,Card,Kochi,Travel,M1295,C22951,12321.62,9.419191876815743,21,0,0,0,0,13,2,0.01818181818181818,0.19,0.209,0
TXN00030770,2025-08-07 21:24:05,Wallet,Hyderabad,Travel,M1621,C14611,12155.9,9.405652188808382,21,0,0,0,0,2,1,0.020833333333333332,0.045,0.059,0
TXN00015172,2025-08-07 21:25:54,Wallet,Jaipur,Travel,M1782,C72624,7591.04,8.934855608979783,21,0,0,0,0,9,1,0.0,0.235,0.184,0
TXN00009125,2025-08-07 21:26:32,UPI,Pune,Food Delivery,M1039,C75239,1898.68,7.549440729917482,21,0,0,0,0,12,1,0.0,0.288,0.15,0
TXN00044280,2025-08-07 21:27:23,UPI,Kochi,Food Delivery,M1689,C55607,3948.17,8.281260709233205,21,0,0,0,0,7,2,0.0,0.325,0.161,0
TXN00040236,2025-08-07 21:30:39,Card,Surat,Healthcare,M1808,C19788,1459.47,7.286513580706181,21,0,0,0,0,12,2,0.04285714285714286,0.351,0.167,0
TXN00012723,2025-08-07 21:31:27,UPI,Jaipur,Fuel,M1890,C31016,598.34,6.3958290497721135,21,0,0,0,0,11,2,0.01818181818181818,0.308,0.157,0
TXN00036548,2025-08-07 21:32:20,UPI,Surat,Electronics,M1751,C15458,8274.29,9.021029244948412,21,0,0,1,0,11,1,0.017543859649122806,0.4,0.394,0
TXN00036998,2025-08-07 21:33:31,UPI,Lucknow,Grocery,M1449,C35063,1702.01,7.440152552636053,21,0,0,0,0,6,1,0.045454545454545456,0.273,0.168,0
TXN00046170,2025-08-07 21:33:34,Card,Mumbai,Grocery,M1248,C21536,2754.98,7.921528375213168,21,0,0,0,0,4,1,0.06382978723404255,0.12,0.025,0
TXN00037135,2025-08-07 21:34:11,UPI,Chandigarh,Grocery,M1513,C70682,4193.48,8.341524654126216,21,0,0,0,1,5,1,0.03636363636363636,0.357,0.208,0
TXN00016236,2025-08-07 21:34:24,Card,Nagpur,Grocery,M1175,C69407,11476.01,9.348101182988122,21,0,0,0,0,6,3,0.034482758620689655,0.338,0.212,0
TXN00010559,2025-08-07 21:34:48,Wallet,Delhi,Electronics,M1006,C41566,11226.95,9.326161484319025,21,0,0,0,0,10,1,0.057692307692307696,0.342,0.221,0
TXN00021014,2025-08-07 21:35:45,UPI,Nagpur,Gaming,M1507,C87806,4598.24,8.433646351435986,21,0,0,0,0,3,2,0.03389830508474576,0.065,0.03,0
TXN00025592,2025-08-07 21:39:20,UPI,Kochi,Food Delivery,M1508,C78315,1757.18,7.472034462082217,21,0,0,0,0,9,1,0.034482758620689655,0.243,0.163,0
TXN00028758,2025-08-07 21:41:46,Card,Jaipur,Electronics,M1163,C57008,42005.0,10.645567744205252,21,0,0,0,0,13,2,0.038461538461538464,0.379,0.26,0
TXN00025983,2025-08-07 21:43:56,Card,Hyderabad,Utilities,M1250,C71856,8075.57,8.996722556436913,21,0,0,0,0,13,2,0.0,0.258,0.187,0
TXN00007714,2025-08-07 21:46:04,UPI,Chandigarh,Food Delivery,M1683,C84255,1000.65,6.909403919227661,21,0,0,0,0,3,1,0.07547169811320754,0.196,0.029,0
TXN00003225,2025-08-07 21:46:19,UPI,Indore,Electronics,M1857,C47293,43123.46,10.671845632516133,21,0,0,0,0,1,1,0.04878048780487805,0.373,0.115,0
