txn_id,txn_ts,channel,city,merchant_category,merchant_id,customer_id,device_id,amount_inr,is_night,is_new_device,is_geo_shift,txn_count_1h,fraud_score,is_fraud_label
TXN00008307,2025-08-08 18:20:06,UPI,Chandigarh,Electronics,M1381,C37066,D84250,4301.12,0,0,0,5,0.247,0
TXN00004321,2025-08-08 18:21:01,Card,Kochi,Electronics,M1823,C17360,D54670,2518.03,0,0,0,10,0.365,0
TXN00029979,2025-08-08 18:21:11,UPI,Jaipur,Grocery,M1629,C15540,D58318,4699.16,0,0,1,5,0.211,0
TXN00003511,2025-08-08 18:21:19,UPI,Kolkata,Healthcare,M1093,C87419,D89030,107.29,0,0,0,8,0.212,0
TXN00045052,2025-08-08 18:23:49,UPI,Indore,Education,M1282,C56609,D89492,32230.52,0,0,0,11,0.411,0
TXN00038053,2025-08-08 18:25:00,Card,Surat,Healthcare,M1340,C81263,D54223,5137.31,0,0,0,2,0.256,0
TXN00023147,2025-08-08 18:25:09,UPI,Kolkata,Healthcare,M1880,C46539,D54425,3689.92,0,0,0,6,0.178,0
TXN00013638,2025-08-08 18:27:30,Wallet,Delhi,Food Delivery,M1626,C23785,D58512,1014.54,0,0,1,6,0.618,0
TXN00029538,2025-08-08 18:27:37,Wallet,Hyderabad,Food Delivery,M1351,C25588,D78769,182.38,0,0,0,3,0.128,0
TXN00006281,2025-08-08 18:27:53,UPI,Ahmedabad,Grocery,M1411,C58623,D70842,6504.3,0,0,0,9,0.2,0
TXN00004827,2025-08-08 18:29:01,UPI,Indore,Fashion,M1827,C23545,D83165,2161.71,0,0,0,12,0.255,0
TXN00016789,2025-08-08 18:31:38,UPI,Chennai,Food Delivery,M1673,C56724,D83307,1951.31,0,0,0,8,0.432,0
TXN00019530,2025-08-08 18:33:20,Card,Chandigarh,Travel,M1693,C77883,D90535,709.74,0,0,0,9,0.276,0
TXN00022127,2025-08-08 18:33:30,UPI,Hyderabad,Utilities,M1545,C29341,D89476,1693.86,0,0,0,11,0.297,0
TXN00010734,2025-08-08 18:36:41,UPI,Pune,Travel,M1272,C33581,D66338,641.13,0,0,0,5,0.058,0
TXN00002197,2025-08-08 18:37:57,Card,Lucknow,Food Delivery,M1047,C68396,D67448,2614.52,0,0,0,9,0.237,0
TXN00025868,2025-08-08 18:38:01,UPI,Mumbai,Electronics,M1610,C37354,D81982,5992.62,0,1,0,13,0.469,0
TXN00047725,2025-08-08 18:40:32,Wallet,Indore,Grocery,M1144,C87148,D51753,884.1,0,0,0,4,0.186,0
TXN00011535,2025-08-08 18:41:03,Card,Nagpur,Grocery,M1847,C57365,D83632,802.02,0,0,0,5,0.248,0
TXN00031894,2025-08-08 18:41:27,Card,Surat,Utilities,M1226,C55196,D57863,4801.98,0,0,0,2,0.151,0
TXN00037124,2025-08-08 18:41:54,UPI,Lucknow,Fashion,M1571,C55194,D94273,8412.11,0,0,1,6,0.624,0
TXN00004522,2025-08-08 18:44:16,Card,Delhi,Fashion,M1235,C62629,D58101,2534.75,0,0,0,9,0.189,0
TXN00010122,2025-08-08 18:44:50,UPI,Ahmedabad,Gaming,M1371,C17337,D87433,9230.84,0,0,0,10,0.227,0
TXN00012643,2025-08-08 18:45:08,Card,Surat,Fuel,M1731,C83431,D92727,8547.2,0,0,0,11,0.346,0
TXN00029496,2025-08-08 18:45:27,UPI,Hyderabad,Fuel,M1882,C38977,D91401,3981.5,0,0,0,1,0.136,0
TXN00026330,2025-08-08 18:45:37,UPI,Kolkata,Food Delivery,M1579,C75966,D88066,950.7,0,0,0,4,0.003,0
TXN00024233,2025-08-08 18:47:32,UPI,Bengaluru,Electronics,M1497,C57801,D69163,4013.64,0,0,0,8,0.274,0
TXN00012621,2025-08-08 18:47:51,UPI,Chennai,Fashion,M1558,C89143,D81994,640.33,0,0,0,13,0.307,0
TXN00047323,2025-08-08 18:48:03,Card,Bengaluru,Gaming,M1109,C77040,D75660,3292.78,0,0,0,9,0.218,0
TXN00041914,2025-08-08 18:49:46,Wallet,Pune,Electronics,M1091,C79448,D99497,1879.69,0,0,0,9,0.193,0
TXN00014852,2025-08-08 18:49:54,Card,Surat,Grocery,M1805,C16427,D92487,73314.54,0,0,0,4,0.19,0
TXN00015111,2025-08-08 18:49:56,Wallet,Surat,Electronics,M1131,C75531,D70551,17982.42,0,0,0,5,0.27,0
TXN00017991,2025-08-08 18:50:16,UPI,Ahmedabad,Food Delivery,M1073,C84211,D91933,582.25,0,0,0,13,0.431,0
TXN00030997,2025-08-08 18:51:04,Card,Hyderabad,Travel,M1621,C75001,D64083,6997.75,0,0,0,7,0.233,0
TXN00002686,2025-08-08 18:51:15,Card,Nagpur,Healthcare,M1352,C30643,D53313,981.96,0,0,0,7,0.371,0
TXN00038401,2025-08-08 18:51:17,Wallet,Jaipur,Food Delivery,M1172,C18097,D64085,2422.18,0,0,0,11,0.28,0
TXN00008095,2025-08-08 18:51:25,UPI,Chandigarh,Fuel,M1475,C37210,D70057,2448.94,0,1,0,3,0.421,0
TXN00019913,2025-08-08 18:51:47,Wallet,Surat,Gaming,M1734,C24570,D99536,1609.01,0,0,1,8,0.438,0
TXN00031275,2025-08-08 18:52:58,Card,Surat,Food Delivery,M1774,C67019,D96851,4062.2,0,0,0,2,0.241,0
TXN00031810,2025-08-08 18:53:08,UPI,Pune,Food Delivery,M1645,C23036,D67772,1605.37,0,0,0,2,0.007,0
TXN00005036,2025-08-08 18:54:11,Card,Delhi,Travel,M1294,C77897,D60635,25200.29,0,0,1,9,0.684,0
TXN00007213,2025-08-08 18:54:22,UPI,Kolkata,Electronics,M1882,C63655,D70744,6870.92,0,0,0,8,0.346,0
TXN00020750,2025-08-08 18:54:23,UPI,Pune,Electronics,M1667,C14454,D55801,1257.0,0,0,0,8,0.366,0
TXN00029481,2025-08-08 18:54:44,UPI,Bengaluru,Grocery,M1879,C19962,D73182,1350.86,0,1,0,12,0.613,0
TXN00006697,2025-08-08 18:54:55,UPI,Mumbai,Healthcare,M1831,C19385,D52031,2871.18,0,0,0,2,0.049,0
TXN00007488,2025-08-08 18:55:55,UPI,Lucknow,Food Delivery,M1511,C83715,D56777,345.63,0,0,0,12,0.434,0
TXN00004752,2025-08-08 18:57:11,UPI,Indore,Gaming,M1232,C71685,D86121,1075.54,0,0,0,7,0.431,0
TXN00034974,2025-08-08 18:58:13,UPI,Bengaluru,Fashion,M1634,C70758,D79097,1707.07,0,0,0,4,0.062,0
TXN00010618,2025-08-08 18:58:54,Card,Indore,Gaming,M1776,C82076,D89648,2729.53,0,1,0,3,0.436,0
TXN00044221,2025-08-08 19:00:45,Card,Lucknow,Healthcare,M1668,C63525,D81553,4390.45,0,0,0,12,0.406,0
TXN00005127,2025-08-08 19:01:11,UPI,Kolkata,Food Delivery,M1675,C63134,D53808,5228.92,0,0,0,13,0.295,0
TXN00043492,2025-08-08 19:01:37,UPI,Chandigarh,Grocery,M1761,C81714,D96167,1653.02,0,0,0,13,0.266,0
TXN00021722,2025-08-08 19:01:41,Wallet,Kolkata,Fashion,M1206,C12668,D77252,611.42,0,0,0,7,0.278,0
TXN00020851,2025-08-08 19:01:52,UPI,Indore,Travel,M1208,C74517,D76880,622.74,0,0,0,1,0.175,0
TXN00014394,2025-08-08 19:02:36,UPI,Pune,Food Delivery,M1602,C89173,D93631,2431.46,0,0,0,4,0.006,0
TXN00044058,2025-08-08 19:03:04,Wallet,Kolkata,Fashion,M1356,C36125,D63945,831.73,0,0,0,11,0.35,0
TXN00022747,2025-08-08 19:03:22,UPI,Nagpur,Fuel,M1667,C21350,D96793,502.76,0,0,0,8,0.243,0
TXN00039712,2025-08-08 19:03:38,UPI,Jaipur,Electronics,M1263,C51814,D73448,2040.57,0,0,0,7,0.199,0
TXN00012880,2025-08-08 19:04:20,UPI,Kolkata,Grocery,M1468,C21118,D81637,4854.27,0,0,0,6,0.252,0
TXN00026167,2025-08-08 19:06:37,UPI,Nagpur,Gaming,M1150,C77279,D93994,3018.55,0,0,1,2,0.472,0
TXN00009299,2025-08-08 19:07:16,UPI,Kochi,Gaming,M1831,C34911,D89507,8531.43,0,0,0,6,0.202,0
TXN00000560,2025-08-08 19:08:44,UPI,Surat,Travel,M1850,C68645,D96612,4447.28,0,0,0,11,0.285,0
TXN00025026,2025-08-08 19:09:07,UPI,Chennai,Electronics,M1840,C21150,D93462,441.22,0,0,0,8,0.44,0
TXN00046737,2025-08-08 19:09:45,UPI,Indore,Utilities,M1724,C88248,D56638,5772.15,0,0,0,10,0.216,0
TXN00038004,2025-08-08 19:10:28,UPI,Mumbai,Healthcare,M1108,C87507,D64586,3401.22,0,0,0,13,0.182,0
TXN00016496,2025-08-08 19:10:28,Card,Ahmedabad,Food Delivery,M1752,C25898,D74541,7373.08,0,0,0,11,0.171,0
TXN00041094,2025-08-08 19:13:01,UPI,Chennai,Electronics,M1112,C68213,D93258,4899.81,0,0,0,10,0.376,0
TXN00037436,2025-08-08 19:13:06,Card,Bengaluru,Fuel,M1051,C65738,D85416,1101.01,0,1,0,13,0.431,0
TXN00023443,2025-08-08 19:13:29,UPI,Chennai,Food Delivery,M1551,C22200,D56387,530.9,0,0,0,11,0.325,0
TXN00015901,2025-08-08 19:16:10,UPI,Ahmedabad,Utilities,M1352,C14942,D61524,924.37,0,0,0,7,0.247,0
TXN00012194,2025-08-08 19:18:48,UPI,Kochi,Utilities,M1573,C51588,D86013,4291.91,0,0,0,9,0.214,0
TXN00000198,2025-08-08 19:19:41,UPI,Bengaluru,Gaming,M1164,C31812,D68594,7221.28,0,0,0,11,0.348,0
TXN00032934,2025-08-08 19:20:49,UPI,Kolkata,Grocery,M1665,C80936,D81827,311.24,0,0,0,4,0.114,0
TXN00033017,2025-08-08 19:21:50,UPI,Indore,Education,M1817,C68686,D53378,2027.05,0,0,0,4,0.262,0
TXN00026430,2025-08-08 19:21:56,UPI,Pune,Education,M1192,C41779,D75312,1527.99,0,0,0,3,0.013,0
TXN00010584,2025-08-08 19:22:15,UPI,Indore,Food Delivery,M1245,C45808,D84549,7868.52,0,0,0,9,0.349,0
TXN00011880,2025-08-08 19:23:43,UPI,Nagpur,Fashion,M1756,C77164,D88663,11801.46,0,0,0,5,0.225,0
TXN00032582,2025-08-08 19:24:42,UPI,Chandigarh,Food Delivery,M1467,C45458,D61747,1517.71,0,0,0,7,0.18,0
TXN00006370,2025-08-08 19:24:47,UPI,Bengaluru,Education,M1143,C47918,D77863,1765.55,0,0,0,3,0.269,0
TXN00018870,2025-08-08 19:25:40,UPI,Lucknow,Utilities,M1787,C81677,D52449,1674.57,0,1,0,4,0.4,0
TXN00023067,2025-08-08 19:25:52,UPI,Jaipur,Fuel,M1094,C77545,D63387,1030.72,0,0,0,4,0.016,0
TXN00008434,2025-08-08 19:25:55,Card,Ahmedabad,Grocery,M1326,C39574,D71597,4171.79,0,0,0,3,0.272,0
TXN00031420,2025-08-08 19:26:51,Card,Chennai,Electronics,M1320,C20577,D50056,411.41,0,0,0,5,0.214,0
TXN00015816,2025-08-08 19:27:22,UPI,Lucknow,Utilities,M1165,C25785,D59716,497.9,0,0,0,13,0.437,0
TXN00026469,2025-08-08 19:28:05,Wallet,Hyderabad,Food Delivery,M1098,C72472,D56559,859.41,0,1,0,13,0.409,0
TXN00004768,2025-08-08 19:28:23,UPI,Chennai,Fuel,M1822,C26882,D94884,854.13,0,0,0,11,0.282,0
TXN00010827,2025-08-08 19:28:38,UPI,Delhi,Fashion,M1743,C65714,D92705,807.36,0,0,0,9,0.437,0
TXN00016706,2025-08-08 19:28:41,Card,Bengaluru,Fuel,M1260,C27640,D89680,5542.85,0,0,0,13,0.287,0
TXN00035867,2025-08-08 19:30:01,UPI,Ahmedabad,Food Delivery,M1537,C37370,D77054,7659.1,0,0,0,12,0.251,0
TXN00039549,2025-08-08 19:32:27,UPI,Jaipur,Grocery,M1415,C66026,D72326,1367.16,0,0,0,3,0.028,0
TXN00030450,2025-08-08 19:33:52,Card,Chandigarh,Healthcare,M1204,C33024,D99650,1329.46,0,0,0,11,0.353,0
TXN00028227,2025-08-08 19:34:30,UPI,Chennai,Food Delivery,M1158,C77855,D57745,3341.7,0,0,0,7,0.195,0
TXN00042375,2025-08-08 19:34:50,UPI,Kolkata,Utilities,M1203,C78206,D74550,1464.5,0,0,0,10,0.356,0
TXN00022353,2025-08-08 19:35:25,Card,Mumbai,Utilities,M1712,C40753,D73229,4083.94,0,0,0,11,0.183,0
TXN00026032,2025-08-08 19:35:43,Card,Nagpur,Travel,M1442,C41518,D70783,2659.03,0,0,0,13,0.227,0
TXN00045185,2025-08-08 19:36:19,UPI,Chandigarh,Utilities,M1538,C16484,D81619,3843.09,0,0,0,11,0.369,0
TXN00005913,2025-08-08 19:36:43,UPI,Jaipur,Grocery,M1081,C63224,D59895,1540.41,0,0,0,9,0.347,0
TXN00035960,2025-08-08 19:37:14,UPI,Chandigarh,Fuel,M1404,C27541,D68389,1751.0,0,0,0,3,0.161,0
TXN00024342,2025-08-08 19:37:54,UPI,Chennai,Grocery,M1544,C36212,D89808,698.31,0,0,0,13,0.188,0
TXN00030486,2025-08-08 19:38:18,UPI,Chandigarh,Electronics,M1848,C24197,D74756,10572.34,0,0,0,2,0.183,0
TXN00013464,2025-08-08 19:38:52,Wallet,Mumbai,Education,M1755,C11193,D95137,1885.0,0,0,0,12,0.414,0
TXN00024264,2025-08-08 19:42:05,Card,Kochi,Fashion,M1532,C30439,D57099,6301.84,0,1,0,1,0.353,0
TXN00039465,2025-08-08 19:42:21,UPI,Mumbai,Fuel,M1295,C76652,D57014,2205.25,0,0,0,6,0.336,0
TXN00032487,2025-08-08 19:42:49,Card,Kolkata,Fuel,M1860,C34717,D54205,3059.43,0,0,0,10,0.299,0
TXN00015983,2025-08-08 19:42:50,UPI,Kolkata,Gaming,M1328,C14870,D63085,6855.64,0,0,0,8,0.241,0
TXN00018099,2025-08-08 19:42:55,UPI,Chennai,Healthcare,M1084,C46322,D57416,2176.71,0,1,0,4,0.456,0
TXN00044759,2025-08-08 19:42:59,UPI,Nagpur,Healthcare,M1808,C26074,D68953,5995.32,0,0,0,13,0.205,0
TXN00031537,2025-08-08 19:43:18,UPI,Jaipur,Electronics,M1689,C11910,D94029,1473.6,0,0,0,2,0.02,0
TXN00020472,2025-08-08 19:44:26,Card,Mumbai,Gaming,M1036,C67867,D84441,553.03,0,0,0,5,0.217,0
TXN00024230,2025-08-08 19:45:07,UPI,Hyderabad,Grocery,M1195,C43460,D83389,1583.02,0,0,0,11,0.25,0
TXN00023734,2025-08-08 19:45:39,UPI,Hyderabad,Travel,M1369,C48236,D68258,3841.45,0,0,0,7,0.408,0
TXN00033566,2025-08-08 19:48:13,Wallet,Nagpur,Fashion,M1151,C76356,D79193,298.76,0,1,0,6,0.551,0
TXN00003772,2025-08-08 19:49:26,UPI,Chandigarh,Travel,M1784,C20125,D70294,551.94,0,0,0,7,0.405,0
TXN00036570,2025-08-08 19:50:28,Card,Ahmedabad,Grocery,M1625,C15874,D79354,1372.33,0,0,1,1,0.467,0
TXN00024119,2025-08-08 19:51:12,Wallet,Delhi,Grocery,M1871,C81900,D72503,1714.73,0,0,0,2,0.254,0
TXN00039540,2025-08-08 19:51:48,UPI,Ahmedabad,Education,M1313,C73184,D99628,635.24,0,0,0,2,0.125,0
TXN00008524,2025-08-08 19:51:49,UPI,Kolkata,Grocery,M1333,C37842,D71800,2913.41,0,0,0,10,0.314,0
TXN00034137,2025-08-08 19:53:24,UPI,Mumbai,Electronics,M1412,C26420,D72239,717.53,0,0,0,6,0.162,0
TXN00042700,2025-08-08 19:53:39,UPI,Mumbai,Grocery,M1041,C55488,D74284,1549.07,0,0,0,1,0.168,0
TXN00027585,2025-08-08 19:54:27,Card,Hyderabad,Utilities,M1631,C55882,D73419,3561.26,0,0,0,12,0.206,0
TXN00037659,2025-08-08 19:55:40,UPI,Nagpur,Fuel,M1151,C73776,D96718,1294.8,0,0,0,11,0.4,0
TXN00045034,2025-08-08 19:56:30,UPI,Lucknow,Food Delivery,M1293,C44202,D91737,3222.62,0,0,0,5,0.254,0
TXN00019733,2025-08-08 19:57:58,Card,Chandigarh,Travel,M1613,C34472,D55776,2240.32,0,0,0,6,0.25,0
TXN00014714,2025-08-08 19:58:27,UPI,Indore,Utilities,M1448,C25869,D68088,5405.14,0,0,0,11,0.276,0
TXN00007197,2025-08-08 19:59:32,Card,Hyderabad,Utilities,M1749,C75314,D84410,3374.67,0,0,0,9,0.212,0
TXN00014822,2025-08-08 20:00:50,Card,Surat,Food Delivery,M1792,C24000,D73192,4201.0,0,0,0,10,0.259,0
TXN00016403,2025-08-08 20:01:17,UPI,Mumbai,Fashion,M1574,C40587,D64168,1503.66,0,0,0,12,0.164,0
TXN00024227,2025-08-08 20:02:39,Card,Lucknow,Grocery,M1275,C36296,D82674,3069.84,0,0,0,13,0.41,0
TXN00015459,2025-08-08 20:03:01,Card,Kolkata,Grocery,M1584,C17557,D75030,3363.96,0,0,0,7,0.263,0
TXN00008723,2025-08-08 20:03:57,Wallet,Surat,Gaming,M1517,C64346,D60857,2127.9,0,0,0,2,0.268,0
TXN00029295,2025-08-08 20:04:23,UPI,Mumbai,Gaming,M1496,C22106,D97300,20121.03,0,0,0,3,0.158,0
TXN00037244,2025-08-08 20:06:17,UPI,Chennai,Electronics,M1054,C82303,D84697,19176.78,0,0,0,4,0.148,0
TXN00024319,2025-08-08 20:07:31,Card,Kolkata,Food Delivery,M1800,C25675,D97715,7142.19,0,0,0,12,0.313,0
TXN00022208,2025-08-08 20:08:18,UPI,Kochi,Fuel,M1172,C41790,D98564,1826.41,0,0,0,13,0.385,0
TXN00022244,2025-08-08 20:08:33,UPI,Hyderabad,Gaming,M1616,C42452,D52073,14135.84,0,0,0,3,0.171,0
TXN00021612,2025-08-08 20:09:08,UPI,Kolkata,Grocery,M1517,C21863,D72992,6705.79,0,0,0,12,0.184,0
TXN00002594,2025-08-08 20:10:34,UPI,Delhi,Grocery,M1842,C54507,D57553,6001.01,0,0,1,10,0.426,0
TXN00014467,2025-08-08 20:11:14,Card,Mumbai,Grocery,M1258,C33362,D66878,8431.7,0,0,1,4,0.214,0
TXN00010466,2025-08-08 20:13:00,UPI,Pune,Gaming,M1148,C75983,D90962,4239.76,0,0,0,10,0.28,0
TXN00020569,2025-08-08 20:13:13,Card,Delhi,Food Delivery,M1382,C12892,D87198,4412.17,0,0,0,6,0.369,0
TXN00013631,2025-08-08 20:13:37,UPI,Nagpur,Fashion,M1868,C22002,D64043,5017.37,0,0,0,2,0.025,0
TXN00037971,2025-08-08 20:14:04,UPI,Delhi,Education,M1010,C31541,D59392,2411.12,0,0,0,13,0.435,0
TXN00032366,2025-08-08 20:14:53,UPI,Nagpur,Grocery,M1492,C64572,D66427,1383.4,0,0,0,2,0.269,0
TXN00015246,2025-08-08 20:15:01,Wallet,Hyderabad,Food Delivery,M1892,C42339,D72434,1575.83,0,0,0,4,0.136,0
TXN00023777,2025-08-08 20:15:47,Card,Delhi,Food Delivery,M1857,C15969,D91864,3199.53,0,0,0,3,0.119,0
TXN00028876,2025-08-08 20:16:49,UPI,Delhi,Gaming,M1687,C28410,D61482,405.13,0,0,0,2,0.258,0
TXN00029527,2025-08-08 20:18:06,UPI,Bengaluru,Electronics,M1495,C50812,D74337,2691.98,0,0,0,12,0.252,0
TXN00009117,2025-08-08 20:18:11,Card,Chennai,Electronics,M1177,C33248,D60454,2200.51,0,0,0,5,0.276,0
TXN00047775,2025-08-08 20:18:35,Wallet,Hyderabad,Healthcare,M1421,C15520,D56692,3452.87,0,0,0,9,0.174,0
TXN00032145,2025-08-08 20:18:51,Card,Delhi,Fashion,M1459,C43962,D96812,2611.36,0,0,0,11,0.277,0
TXN00047619,2025-08-08 20:18:58,Card,Kolkata,Healthcare,M1344,C43342,D60331,28447.93,0,0,1,1,0.501,0
TXN00001102,2025-08-08 20:20:04,UPI,Jaipur,Fashion,M1831,C20718,D64822,1570.08,0,0,0,8,0.329,0
TXN00015921,2025-08-08 20:20:57,UPI,Jaipur,Utilities,M1236,C47207,D56584,394.8,0,0,1,1,0.201,0
TXN00027782,2025-08-08 20:21:52,UPI,Ahmedabad,Education,M1007,C84881,D69313,3494.09,0,0,0,1,0.075,0
TXN00037603,2025-08-08 20:22:07,UPI,Indore,Food Delivery,M1261,C44117,D69685,714.21,0,0,0,11,0.433,0
TXN00011653,2025-08-08 20:24:27,UPI,Hyderabad,Fashion,M1130,C22493,D72421,916.39,0,0,0,13,0.309,0
TXN00016615,2025-08-08 20:26:37,UPI,Jaipur,Education,M1566,C86025,D65895,742.02,0,0,0,6,0.38,0
TXN00032524,2025-08-08 20:27:11,UPI,Chennai,Utilities,M1292,C58869,D85153,3794.3,0,0,0,9,0.347,0
TXN00039074,2025-08-08 20:29:32,UPI,Kolkata,Education,M1433,C27426,D94099,2590.18,0,0,0,10,0.326,0
TXN00004292,2025-08-08 20:29:59,UPI,Nagpur,Utilities,M1256,C39674,D87611,2175.38,0,0,0,7,0.413,0
TXN00000368,2025-08-08 20:31:00,UPI,Nagpur,Food Delivery,M1336,C21267,D77774,2039.82,0,0,0,8,0.432,0
TXN00022702,2025-08-08 20:31:10,Card,Nagpur,Electronics,M1616,C36740,D52491,7260.48,0,0,0,3,0.257,0
TXN00016422,2025-08-08 20:34:22,Card,Mumbai,Grocery,M1513,C70008,D55783,3576.6,0,1,0,1,0.397,0
TXN00018537,2025-08-08 20:35:52,Card,Nagpur,Utilities,M1394,C29084,D97323,4404.51,0,0,0,9,0.372,0
TXN00011861,2025-08-08 20:39:20,Card,Chennai,Fuel,M1104,C85692,D84190,2878.49,0,1,0,2,0.458,0
TXN00028964,2025-08-08 20:40:12,UPI,Surat,Food Delivery,M1898,C25954,D75031,5028.32,0,0,0,13,0.226,0
TXN00003165,2025-08-08 20:40:39,UPI,Chennai,Utilities,M1374,C17830,D53902,2400.41,0,0,0,11,0.161,0
TXN00017433,2025-08-08 20:42:24,Wallet,Ahmedabad,Education,M1244,C61597,D98298,3765.83,0,0,0,3,0.063,0
TXN00016406,2025-08-08 20:42:42,Card,Delhi,Gaming,M1674,C34025,D52307,2326.83,0,0,0,9,0.27,0
TXN00042715,2025-08-08 20:42:52,Card,Jaipur,Travel,M1543,C36962,D81238,1438.54,0,0,0,6,0.194,0
TXN00005300,2025-08-08 20:42:59,UPI,Jaipur,Travel,M1367,C17520,D55237,15047.85,0,0,1,7,0.557,0
TXN00047240,2025-08-08 20:45:16,Card,Lucknow,Healthcare,M1219,C47210,D91513,17972.42,0,0,0,6,0.245,0
TXN00027667,2025-08-08 20:46:08,Wallet,Hyderabad,Grocery,M1154,C86149,D73386,718.35,0,0,0,10,0.272,0
TXN00019526,2025-08-08 20:47:05,Card,Delhi,Gaming,M1499,C14969,D96709,6369.83,0,0,0,5,0.163,0
TXN00020370,2025-08-08 20:47:27,Wallet,Jaipur,Grocery,M1739,C59484,D84847,144.92,0,0,0,7,0.29,0
TXN00018554,2025-08-08 20:47:50,Wallet,Mumbai,Healthcare,M1836,C74731,D69399,7663.26,0,0,0,8,0.164,0
TXN00006596,2025-08-08 20:48:28,Card,Hyderabad,Utilities,M1415,C63498,D65068,5095.01,0,0,0,7,0.33,0
TXN00047603,2025-08-08 20:50:32,Card,Surat,Fuel,M1082,C60423,D84494,7143.47,0,0,0,8,0.196,0
TXN00041619,2025-08-08 20:51:02,UPI,Ahmedabad,Fuel,M1636,C32048,D90540,312.12,0,0,0,6,0.29,0
TXN00017885,2025-08-08 20:51:18,Card,Kochi,Food Delivery,M1328,C28310,D75321,7979.54,0,0,0,11,0.206,0
TXN00044543,2025-08-08 20:51:20,UPI,Hyderabad,Education,M1441,C55205,D92669,470.72,0,0,0,6,0.376,0
TXN00026923,2025-08-08 20:52:22,UPI,Bengaluru,Fuel,M1667,C57578,D72182,2062.3,0,0,0,4,0.147,0
TXN00040150,2025-08-08 20:52:29,Wallet,Lucknow,Healthcare,M1721,C46914,D97185,3506.67,0,0,0,8,0.21,0
TXN00029648,2025-08-08 20:53:18,UPI,Mumbai,Fuel,M1392,C57418,D60741,6644.99,0,0,0,2,0.246,0
TXN00040273,2025-08-08 20:53:32,UPI,Delhi,Grocery,M1791,C45021,D56670,6559.65,0,0,0,10,0.202,0
TXN00034288,2025-08-08 20:54:44,UPI,Chandigarh,Grocery,M1497,C84484,D67476,471.97,0,0,0,12,0.176,0
TXN00031862,2025-08-08 20:55:40,UPI,Lucknow,Fashion,M1388,C39722,D57969,1361.75,0,0,0,1,0.171,0
TXN00008212,2025-08-08 20:57:14,UPI,Mumbai,Grocery,M1472,C80522,D76348,832.01,0,1,0,7,0.631,0
TXN00025613,2025-08-08 20:58:21,UPI,Pune,Grocery,M1030,C70435,D79792,3931.8,0,0,0,2,0.224,0
TXN00033308,2025-08-08 20:59:32,Card,Surat,Utilities,M1434,C41574,D50619,2680.78,0,0,0,2,0.164,0
TXN00007476,2025-08-08 21:00:39,Card,Kolkata,Fuel,M1676,C49486,D66933,1808.36,0,0,0,12,0.231,0
TXN00027625,2025-08-08 21:01:54,UPI,Jaipur,Fuel,M1521,C23546,D87637,4396.13,0,0,0,11,0.348,0
TXN00001317,2025-08-08 21:02:06,Card,Bengaluru,Food Delivery,M1476,C85621,D84533,2458.04,0,0,0,2,0.253,0
TXN00004715,2025-08-08 21:04:40,UPI,Nagpur,Food Delivery,M1659,C82173,D77345,11875.87,0,0,0,2,0.218,0
TXN00004564,2025-08-08 21:05:03,UPI,Chennai,Utilities,M1494,C80321,D90011,1119.45,0,0,0,1,0.093,0
TXN00029447,2025-08-08 21:05:42,UPI,Bengaluru,Electronics,M1196,C31342,D97305,742.13,0,0,0,10,0.283,0
TXN00018094,2025-08-08 21:05:48,Wallet,Kochi,Food Delivery,M1631,C82703,D53281,8412.29,0,0,0,12,0.387,0
TXN00040442,2025-08-08 21:06:24,UPI,Lucknow,Utilities,M1549,C56419,D57197,2374.67,0,0,0,8,0.271,0
TXN00029246,2025-08-08 21:07:55,Card,Surat,Fashion,M1206,C86148,D87527,7105.88,0,0,0,3,0.134,0
TXN00046466,2025-08-08 21:08:07,Card,Hyderabad,Fashion,M1816,C41161,D71879,1763.46,0,0,0,2,0.257,0
TXN00037101,2025-08-08 21:08:56,Card,Kolkata,Fuel,M1585,C28392,D76260,120.67,0,1,0,6,0.596,0
TXN00042853,2025-08-08 21:09:31,UPI,Jaipur,Grocery,M1509,C53975,D65396,17066.44,0,0,0,7,0.215,0
TXN00003950,2025-08-08 21:09:33,Card,Mumbai,Fuel,M1473,C47460,D55825,17117.59,0,0,0,7,0.411,0
TXN00038826,2025-08-08 21:11:18,UPI,Indore,Utilities,M1597,C23330,D85618,412.17,0,0,0,9,0.428,0
TXN00021916,2025-08-08 21:13:34,Card,Chennai,Grocery,M1756,C62274,D54789,1322.19,0,0,0,13,0.412,0
TXN00011555,2025-08-08 21:13:40,UPI,Hyderabad,Grocery,M1617,C42871,D54351,1353.7,0,0,0,4,0.156,0
TXN00044604,2025-08-08 21:15:09,UPI,Delhi,Travel,M1739,C74982,D94594,11060.96,0,1,0,6,0.46,0
TXN00009177,2025-08-08 21:15:46,UPI,Kolkata,Fashion,M1887,C23011,D54235,1462.24,0,0,0,10,0.176,0
TXN00034123,2025-08-08 21:15:46,UPI,Lucknow,Grocery,M1359,C34910,D75371,4366.24,0,1,0,11,0.598,1
TXN00012553,2025-08-08 21:18:24,UPI,Delhi,Fashion,M1074,C43381,D63697,1311.98,0,0,0,4,0.112,0
TXN00013198,2025-08-08 21:18:43,Card,Hyderabad,Grocery,M1311,C15126,D55661,8460.98,0,0,0,3,0.177,0
TXN00028821,2025-08-08 21:19:18,Wallet,Mumbai,Grocery,M1033,C76995,D63035,358.66,0,0,0,9,0.24,0
