alert_id,txn_id,alert_ts,channel,city,merchant_category,merchant_id,customer_id,amount_inr,fraud_score,rule_hit,severity,status,is_false_positive,is_blocked,analyst_queue
ALT0003159,TXN00014756,2025-08-06 02:51:45,UPI,Jaipur,Grocery,M1266,C63960,1350.08,0.661,new_payee,Medium,Cleared,1,0,Done
ALT0003160,TXN00031540,2025-08-06 02:54:25,UPI,Chandigarh,Food Delivery,M1896,C48708,1921.29,0.484,velocity,Low,Cleared,1,0,Done
ALT0003161,TXN00028070,2025-08-06 02:55:02,Card,Nagpur,Education,M1567,C54362,14949.01,0.546,night_burst,Low,Investigating,0,0,Queue
ALT0003162,TXN00039662,2025-08-06 02:56:34,UPI,Pune,Utilities,M1826,C64400,200.78,0.792,velocity,High,Investigating,0,0,Queue
ALT0003163,TXN00011072,2025-08-06 03:02:00,Card,Mumbai,Fuel,M1261,C80889,19203.38,0.603,amount_spike,Medium,Blocked,0,1,Done
ALT0003164,TXN00047824,2025-08-06 03:04:57,UPI,Kolkata,Grocery,M1000,C46809,3613.88,0.58,velocity,Medium,Cleared,1,0,Done
ALT0003165,TXN00033270,2025-08-06 03:06:57,Wallet,Delhi,Utilities,M1017,C66358,1225.84,0.6,velocity,Medium,Open,0,0,Queue
ALT0003166,TXN00032411,2025-08-06 03:13:03,UPI,Chennai,Travel,M1848,C46849,11494.73,0.503,night_burst,Low,Investigating,0,0,Queue
ALT0003167,TXN00005757,2025-08-06 03:30:49,UPI,Pune,Fashion,M1737,C12348,3882.35,0.593,night_burst,Medium,Investigating,0,0,Queue
ALT0003168,TXN00025414,2025-08-06 03:40:20,UPI,Surat,Healthcare,M1696,C50195,29908.26,0.495,new_payee,Low,Cleared,1,0,Done
ALT0003169,TXN00001869,2025-08-06 03:46:18,Card,Chandigarh,Gaming,M1180,C23038,5760.1,0.57,night_burst,Medium,Blocked,0,1,Done
ALT0003170,TXN00030917,2025-08-06 03:47:13,Card,Kolkata,Grocery,M1633,C38513,28925.24,0.751,night_burst,High,Blocked,0,1,Done
ALT0003171,TXN00006124,2025-08-06 03:55:03,Card,Mumbai,Fashion,M1409,C33922,7790.84,0.696,device,High,Blocked,0,1,Done
ALT0003172,TXN00010015,2025-08-06 03:55:43,UPI,Mumbai,Fuel,M1700,C73018,500.98,0.574,night_burst,Medium,Escalated,0,0,Queue
ALT0003173,TXN00028749,2025-08-06 04:04:38,Card,Bengaluru,Utilities,M1155,C85539,43636.97,0.519,velocity,Low,Cleared,1,0,Done
ALT0003174,TXN00041438,2025-08-06 04:07:01,Wallet,Delhi,Fashion,M1481,C84203,20072.29,0.538,new_payee,Low,Open,0,0,Queue
ALT0003175,TXN00006120,2025-08-06 04:09:04,UPI,Chennai,Electronics,M1299,C63417,6307.32,0.671,new_payee,Medium,Investigating,0,0,Queue
ALT0003176,TXN00002275,2025-08-06 04:09:41,UPI,Lucknow,Travel,M1410,C67236,3442.47,0.495,velocity,Low,Cleared,1,0,Done
ALT0003177,TXN00031671,2025-08-06 04:13:44,UPI,Indore,Electronics,M1517,C28489,5360.46,0.554,new_payee,Medium,Escalated,0,0,Queue
ALT0003178,TXN00044827,2025-08-06 04:15:01,Card,Bengaluru,Grocery,M1512,C76520,4367.01,0.544,device,Low,Investigating,0,0,Queue
ALT0003179,TXN00042748,2025-08-06 04:16:57,Card,Pune,Grocery,M1565,C39723,4907.82,0.59,velocity,Medium,Blocked,1,1,Done
ALT0003180,TXN00046141,2025-08-06 04:17:45,UPI,Kochi,Grocery,M1499,C36658,29388.31,0.623,amount_spike,Medium,Cleared,1,0,Done
ALT0003181,TXN00035374,2025-08-06 04:23:15,UPI,Ahmedabad,Electronics,M1479,C80799,1832.86,0.568,night_burst,Medium,Cleared,1,0,Done
ALT0003182,TXN00026078,2025-08-06 04:27:35,Card,Surat,Food Delivery,M1729,C10677,15843.1,0.502,velocity,Low,Open,0,0,Queue
ALT0003183,TXN00024029,2025-08-06 04:31:05,Wallet,Chandigarh,Fashion,M1236,C80590,780.67,0.608,new_payee,Medium,Blocked,0,1,Done
ALT0003184,TXN00031059,2025-08-06 04:34:17,UPI,Lucknow,Grocery,M1577,C36793,1868.54,0.688,device,High,Escalated,0,0,Queue
ALT0003185,TXN00031979,2025-08-06 04:34:35,Card,Kochi,Travel,M1103,C29858,23160.97,0.482,amount_spike,Low,Investigating,0,0,Queue
ALT0003186,TXN00017856,2025-08-06 04:36:27,Wallet,Lucknow,Fashion,M1287,C30096,302.99,0.592,velocity,Medium,Cleared,1,0,Done
ALT0003187,TXN00045739,2025-08-06 04:45:09,UPI,Indore,Food Delivery,M1634,C81785,44987.34,0.611,new_payee,Medium,Cleared,1,0,Done
ALT0003188,TXN00010797,2025-08-06 04:56:58,Card,Bengaluru,Food Delivery,M1413,C72496,82561.61,0.609,new_payee,Medium,Blocked,1,1,Done
ALT0003189,TXN00038553,2025-08-06 06:59:06,UPI,Kolkata,Travel,M1429,C57101,37144.5,0.541,amount_spike,Low,Cleared,1,0,Done
ALT0003190,TXN00042572,2025-08-06 07:00:06,UPI,Surat,Utilities,M1806,C22754,43498.08,0.821,velocity,Critical,Blocked,0,1,Done
ALT0003191,TXN00002402,2025-08-06 07:00:23,Card,Mumbai,Education,M1633,C26784,13711.68,0.59,velocity,Medium,Escalated,0,0,Queue
ALT0003192,TXN00044489,2025-08-06 08:06:20,Wallet,Kolkata,Fuel,M1764,C14453,1011.92,0.64,device,Medium,Blocked,1,1,Done
ALT0003193,TXN00013521,2025-08-06 08:09:36,Card,Lucknow,Utilities,M1687,C56840,148992.13,0.547,velocity,Low,Cleared,1,0,Done
ALT0003194,TXN00009144,2025-08-06 08:20:40,UPI,Pune,Food Delivery,M1625,C47777,601.95,0.646,new_payee,Medium,Investigating,0,0,Queue
ALT0003195,TXN00018016,2025-08-06 08:25:05,UPI,Nagpur,Fashion,M1020,C45900,4362.67,0.501,velocity,Low,Open,0,0,Queue
ALT0003196,TXN00021068,2025-08-06 08:49:52,Card,Bengaluru,Utilities,M1365,C46698,4263.37,0.588,velocity,Medium,Cleared,1,0,Done
ALT0003197,TXN00000774,2025-08-06 09:20:27,Card,Lucknow,Food Delivery,M1190,C42710,4839.68,0.638,device,Medium,Open,0,0,Queue
ALT0003198,TXN00031474,2025-08-06 10:55:46,UPI,Delhi,Fuel,M1498,C52987,6152.4,0.57,velocity,Medium,Blocked,1,1,Done
ALT0003199,TXN00046378,2025-08-06 11:31:13,UPI,Jaipur,Fashion,M1095,C50866,1567.13,0.602,velocity,Medium,Investigating,0,0,Queue
ALT0003200,TXN00020190,2025-08-06 11:55:43,UPI,Kochi,Education,M1424,C65872,474.2,0.616,new_payee,Medium,Investigating,0,0,Queue
ALT0003201,TXN00006010,2025-08-06 13:16:45,UPI,Kolkata,Food Delivery,M1475,C39040,2275.76,0.482,velocity,Low,Investigating,0,0,Queue
ALT0003202,TXN00033639,2025-08-06 13:23:36,Card,Jaipur,Electronics,M1389,C57904,25440.36,0.529,new_payee,Low,Investigating,0,0,Queue
ALT0003203,TXN00025659,2025-08-06 13:38:36,UPI,Chennai,Fashion,M1010,C62140,1300.85,0.605,velocity,Medium,Cleared,1,0,Done
ALT0003204,TXN00016076,2025-08-06 14:18:14,UPI,Mumbai,Fashion,M1547,C68668,17426.36,0.54,velocity,Low,Open,0,0,Queue
ALT0003205,TXN00019761,2025-08-06 14:55:14,UPI,Bengaluru,Electronics,M1463,C67799,12451.76,0.539,geo_mismatch,Low,Cleared,1,0,Done
ALT0003206,TXN00018555,2025-08-06 15:29:08,UPI,Bengaluru,Food Delivery,M1647,C15179,3149.26,0.684,geo_mismatch,High,Open,0,0,Queue
ALT0003207,TXN00024008,2025-08-06 16:03:17,UPI,Indore,Fashion,M1520,C57468,153345.53,0.519,velocity,Low,Cleared,1,0,Done
ALT0003208,TXN00020961,2025-08-06 16:45:18,Wallet,Ahmedabad,Grocery,M1376,C42588,16843.12,0.568,geo_mismatch,Medium,Cleared,1,0,Done
ALT0003209,TXN00016915,2025-08-06 17:08:15,UPI,Mumbai,Grocery,M1326,C72940,2028.2,0.58,device,Medium,Blocked,1,1,Done
ALT0003210,TXN00012012,2025-08-06 17:08:46,UPI,Pune,Food Delivery,M1413,C48764,3793.33,0.481,device,Low,Open,0,0,Queue
ALT0003211,TXN00034986,2025-08-06 17:58:23,Wallet,Chandigarh,Electronics,M1018,C27372,428.43,0.746,velocity,High,Blocked,0,1,Done
ALT0003212,TXN00021340,2025-08-06 18:08:33,Card,Bengaluru,Fuel,M1757,C33515,43520.52,0.55,velocity,Low,Open,0,0,Queue
ALT0003213,TXN00009171,2025-08-06 18:12:18,Wallet,Chandigarh,Healthcare,M1667,C28685,285.15,0.502,device,Low,Cleared,1,0,Done
ALT0003214,TXN00030384,2025-08-06 18:15:31,UPI,Chandigarh,Electronics,M1622,C31308,1144.83,0.56,geo_mismatch,Medium,Escalated,0,0,Queue
ALT0003215,TXN00001766,2025-08-06 18:38:11,Card,Chennai,Healthcare,M1179,C54283,2137.61,0.546,device,Low,Blocked,1,1,Done
ALT0003216,TXN00001446,2025-08-06 20:03:36,Wallet,Chandigarh,Travel,M1816,C76312,2821.01,0.655,velocity,Medium,Cleared,1,0,Done
ALT0003217,TXN00038196,2025-08-06 20:45:07,UPI,Chennai,Fuel,M1230,C57389,1065.04,0.494,device,Low,Cleared,1,0,Done
ALT0003218,TXN00005455,2025-08-06 21:01:14,UPI,Chennai,Healthcare,M1761,C88525,7282.47,0.651,device,Medium,Investigating,0,0,Queue
ALT0003219,TXN00033556,2025-08-06 21:33:55,UPI,Jaipur,Fashion,M1204,C18210,5175.27,0.645,device,Medium,Cleared,1,0,Done
ALT0003220,TXN00027913,2025-08-06 21:46:04,UPI,Ahmedabad,Grocery,M1804,C41832,1984.97,0.49,velocity,Low,Investigating,0,0,Queue
ALT0003221,TXN00021064,2025-08-06 22:21:06,UPI,Hyderabad,Fashion,M1641,C46987,1157.32,0.573,device,Medium,Cleared,1,0,Done
ALT0003222,TXN00031545,2025-08-06 22:55:26,Card,Bengaluru,Fashion,M1758,C43183,7986.76,0.593,new_payee,Medium,Cleared,1,0,Done
ALT0003223,TXN00022348,2025-08-06 23:02:01,Card,Bengaluru,Education,M1762,C87381,25284.93,1.0,night_burst,Critical,Blocked,0,1,Done
ALT0003224,TXN00011171,2025-08-06 23:06:04,UPI,Chandigarh,Electronics,M1200,C62780,508.03,0.631,device,Medium,Blocked,0,1,Done
ALT0003225,TXN00024462,2025-08-06 23:07:44,Card,Hyderabad,Fuel,M1528,C20966,3026.25,0.586,new_payee,Medium,Blocked,0,1,Done
ALT0003226,TXN00034156,2025-08-06 23:08:00,UPI,Jaipur,Food Delivery,M1674,C24527,594.01,0.546,velocity,Low,Cleared,1,0,Done
ALT0003227,TXN00020776,2025-08-06 23:08:33,UPI,Indore,Utilities,M1465,C19113,1125.15,0.497,velocity,Low,Cleared,1,0,Done
ALT0003228,TXN00046983,2025-08-06 23:10:13,UPI,Mumbai,Grocery,M1644,C31407,2915.78,0.511,night_burst,Low,Investigating,0,0,Queue
ALT0003229,TXN00045659,2025-08-06 23:12:10,UPI,Hyderabad,Travel,M1807,C23295,1035.57,0.622,velocity,Medium,Investigating,0,0,Queue
ALT0003230,TXN00034953,2025-08-06 23:28:01,UPI,Bengaluru,Gaming,M1419,C84554,15368.15,0.595,velocity,Medium,Cleared,1,0,Done
ALT0003231,TXN00036529,2025-08-06 23:29:18,Card,Delhi,Food Delivery,M1078,C24478,3109.17,0.579,velocity,Medium,Blocked,1,1,Done
ALT0003232,TXN00044854,2025-08-06 23:38:11,UPI,Nagpur,Healthcare,M1868,C25141,23351.5,0.525,new_payee,Low,Cleared,1,0,Done
ALT0003233,TXN00046713,2025-08-06 23:38:50,Card,Indore,Electronics,M1066,C75102,6252.92,0.732,velocity,High,Blocked,0,1,Done
ALT0003234,TXN00045481,2025-08-06 23:41:55,UPI,Chennai,Grocery,M1208,C22403,1046.45,0.482,device,Low,Blocked,0,1,Done
ALT0003235,TXN00031559,2025-08-06 23:45:27,Wallet,Kolkata,Grocery,M1139,C84743,233.25,0.522,night_burst,Low,Investigating,0,0,Queue
ALT0003236,TXN00023529,2025-08-06 23:48:30,UPI,Jaipur,Fuel,M1772,C10469,8265.61,0.491,night_burst,Low,Open,0,0,Queue
ALT0003237,TXN00029560,2025-08-06 23:52:34,Card,Surat,Grocery,M1395,C43421,1954.4,0.606,night_burst,Medium,Blocked,0,1,Done
ALT0003238,TXN00015471,2025-08-06 23:53:18,UPI,Mumbai,Grocery,M1331,C63114,3257.52,0.593,velocity,Medium,Investigating,0,0,Queue
ALT0003239,TXN00040752,2025-08-06 23:54:01,UPI,Bengaluru,Grocery,M1888,C31955,683.3,0.586,night_burst,Medium,Investigating,0,0,Queue
ALT0003240,TXN00033322,2025-08-06 23:57:46,UPI,Hyderabad,Travel,M1521,C66608,660.73,0.642,velocity,Medium,Cleared,1,0,Done
ALT0003241,TXN00023253,2025-08-07 00:05:19,Wallet,Chandigarh,Grocery,M1710,C73156,569.75,0.52,velocity,Low,Cleared,1,0,Done
ALT0003242,TXN00001769,2025-08-07 00:13:37,UPI,Chandigarh,Grocery,M1140,C52895,106070.56,0.481,amount_spike,Low,Open,0,0,Queue
ALT0003243,TXN00014404,2025-08-07 00:17:26,Card,Delhi,Fashion,M1241,C22124,5908.67,0.571,night_burst,Medium,Cleared,1,0,Done
ALT0003244,TXN00030231,2025-08-07 00:18:03,UPI,Mumbai,Fuel,M1767,C84639,5225.86,0.547,velocity,Low,Open,0,0,Queue
ALT0003245,TXN00021455,2025-08-07 00:21:58,Card,Lucknow,Gaming,M1784,C36290,19156.51,0.553,night_burst,Medium,Investigating,0,0,Queue
ALT0003246,TXN00019538,2025-08-07 00:22:38,UPI,Ahmedabad,Grocery,M1372,C84820,11446.15,0.531,night_burst,Low,Open,0,0,Queue
ALT0003247,TXN00018340,2025-08-07 00:22:46,UPI,Kochi,Food Delivery,M1816,C50667,22022.28,0.573,night_burst,Medium,Cleared,1,0,Done
ALT0003248,TXN00005106,2025-08-07 00:23:10,UPI,Jaipur,Electronics,M1527,C66983,10424.75,0.577,velocity,Medium,Cleared,1,0,Done
ALT0003249,TXN00041894,2025-08-07 00:30:18,Card,Mumbai,Fashion,M1059,C36126,57923.18,0.604,amount_spike,Medium,Investigating,0,0,Queue
ALT0003250,TXN00022601,2025-08-07 00:33:19,Wallet,Surat,Healthcare,M1001,C77589,530.43,0.561,velocity,Medium,Cleared,1,0,Done
ALT0003251,TXN00006458,2025-08-07 00:48:15,UPI,Ahmedabad,Gaming,M1087,C48371,318934.32,0.494,amount_spike,Low,Cleared,1,0,Done
ALT0003252,TXN00005182,2025-08-07 00:50:11,Card,Delhi,Fashion,M1523,C15777,61110.16,0.544,geo_mismatch,Low,Investigating,0,0,Queue
ALT0003253,TXN00004985,2025-08-07 00:53:53,Wallet,Kochi,Gaming,M1801,C64493,918.37,0.617,night_burst,Medium,Blocked,1,1,Done
ALT0003254,TXN00035074,2025-08-07 00:56:17,UPI,Lucknow,Utilities,M1874,C44193,1155.38,0.577,night_burst,Medium,Escalated,0,0,Queue
ALT0003255,TXN00038146,2025-08-07 01:01:45,Card,Nagpur,Fuel,M1823,C27667,12459.57,0.582,new_payee,Medium,Blocked,1,1,Done
ALT0003256,TXN00027770,2025-08-07 01:09:19,Card,Pune,Fashion,M1514,C41904,8294.3,0.52,night_burst,Low,Open,0,0,Queue
ALT0003257,TXN00042686,2025-08-07 01:15:00,Wallet,Indore,Fashion,M1578,C82915,1091.16,0.644,geo_mismatch,Medium,Cleared,1,0,Done
ALT0003258,TXN00012663,2025-08-07 01:15:14,Card,Ahmedabad,Fashion,M1639,C24249,10679.6,0.571,velocity,Medium,Open,0,0,Queue
ALT0003259,TXN00022299,2025-08-07 01:15:49,UPI,Nagpur,Healthcare,M1570,C38925,5393.99,0.482,night_burst,Low,Cleared,1,0,Done
ALT0003260,TXN00036153,2025-08-07 01:15:59,UPI,Chennai,Electronics,M1237,C61074,35003.64,0.573,new_payee,Medium,Cleared,1,0,Done
ALT0003261,TXN00009649,2025-08-07 01:18:18,Card,Nagpur,Grocery,M1186,C26349,2736.69,0.672,device,Medium,Investigating,0,0,Queue
ALT0003262,TXN00026776,2025-08-07 01:22:55,UPI,Indore,Healthcare,M1502,C16079,7879.45,0.501,velocity,Low,Blocked,0,1,Done
ALT0003263,TXN00011934,2025-08-07 01:24:24,Card,Pune,Food Delivery,M1310,C42575,15218.73,0.55,velocity,Low,Blocked,1,1,Done
ALT0003264,TXN00047414,2025-08-07 01:27:47,Card,Hyderabad,Food Delivery,M1679,C74549,12805.46,0.616,velocity,Medium,Blocked,0,1,Done
ALT0003265,TXN00041468,2025-08-07 01:29:21,UPI,Chandigarh,Gaming,M1067,C46522,32473.63,0.584,amount_spike,Medium,Open,0,0,Queue
ALT0003266,TXN00009721,2025-08-07 01:31:29,Wallet,Indore,Grocery,M1543,C47795,11267.9,0.592,device,Medium,Open,0,0,Queue
ALT0003267,TXN00007741,2025-08-07 01:31:47,UPI,Mumbai,Healthcare,M1618,C43433,1333.78,0.533,velocity,Low,Open,0,0,Queue
ALT0003268,TXN00021473,2025-08-07 01:41:25,UPI,Surat,Utilities,M1298,C33991,662.0,0.656,night_burst,Medium,Blocked,0,1,Done
ALT0003269,TXN00040317,2025-08-07 01:43:49,Wallet,Chennai,Fuel,M1274,C40931,9244.11,0.696,device,High,Open,0,0,Queue
ALT0003270,TXN00034767,2025-08-07 01:47:33,Wallet,Kochi,Grocery,M1678,C54656,17974.62,0.493,amount_spike,Low,Cleared,1,0,Done
ALT0003271,TXN00026041,2025-08-07 01:53:56,UPI,Delhi,Grocery,M1314,C44054,585.12,0.487,velocity,Low,Blocked,1,1,Done
ALT0003272,TXN00030965,2025-08-07 02:02:07,UPI,Hyderabad,Fuel,M1336,C73042,7457.97,0.597,velocity,Medium,Open,0,0,Queue
ALT0003273,TXN00021790,2025-08-07 02:02:56,Card,Kolkata,Utilities,M1463,C62880,1006.79,0.485,velocity,Low,Cleared,1,0,Done
ALT0003274,TXN00013064,2025-08-07 02:10:15,UPI,Lucknow,Utilities,M1122,C66657,5393.72,0.586,velocity,Medium,Investigating,0,0,Queue
ALT0003275,TXN00032226,2025-08-07 02:11:54,Card,Chandigarh,Gaming,M1570,C27429,2213.86,0.594,night_burst,Medium,Blocked,0,1,Done
ALT0003276,TXN00036402,2025-08-07 02:14:34,UPI,Chennai,Fashion,M1156,C39107,644.5,0.517,new_payee,Low,Open,0,0,Queue
ALT0003277,TXN00006998,2025-08-07 02:17:05,Card,Jaipur,Fashion,M1279,C29186,5626.98,0.801,velocity,High,Open,0,0,Queue
ALT0003278,TXN00029394,2025-08-07 02:20:26,UPI,Hyderabad,Food Delivery,M1559,C61955,1243.46,0.483,velocity,Low,Cleared,1,0,Done
ALT0003279,TXN00029013,2025-08-07 02:32:07,Card,Bengaluru,Gaming,M1202,C61221,2711.26,0.7,velocity,High,Escalated,0,0,Queue
ALT0003280,TXN00009191,2025-08-07 02:43:28,UPI,Mumbai,Education,M1641,C43153,11639.02,0.574,new_payee,Medium,Cleared,1,0,Done
ALT0003281,TXN00026943,2025-08-07 02:44:50,Card,Pune,Healthcare,M1771,C82301,110278.86,0.781,velocity,High,Blocked,0,1,Done
ALT0003282,TXN00019279,2025-08-07 02:51:23,UPI,Bengaluru,Fashion,M1224,C87048,6691.1,0.485,velocity,Low,Open,0,0,Queue
ALT0003283,TXN00028220,2025-08-07 02:51:57,Wallet,Kolkata,Healthcare,M1721,C14124,644.31,0.48,velocity,Low,Cleared,1,0,Done
ALT0003284,TXN00031017,2025-08-07 02:52:45,UPI,Mumbai,Healthcare,M1885,C33334,3987.98,0.578,velocity,Medium,Open,0,0,Queue
ALT0003285,TXN00024035,2025-08-07 03:03:39,Card,Pune,Education,M1564,C88927,113164.35,0.546,amount_spike,Low,Cleared,1,0,Done
ALT0003286,TXN00043042,2025-08-07 03:04:03,Card,Chennai,Utilities,M1500,C53720,6407.03,0.757,night_burst,High,Investigating,0,0,Queue
ALT0003287,TXN00016776,2025-08-07 03:05:27,Card,Kochi,Utilities,M1104,C13621,20028.1,0.586,amount_spike,Medium,Blocked,0,1,Done
ALT0003288,TXN00003966,2025-08-07 03:08:20,UPI,Chennai,Food Delivery,M1116,C25522,1430.8,0.652,device,Medium,Escalated,0,0,Queue
ALT0003289,TXN00044222,2025-08-07 03:22:02,UPI,Indore,Fashion,M1488,C32461,1330.17,0.485,velocity,Low,Open,0,0,Queue
ALT0003290,TXN00025916,2025-08-07 03:29:29,UPI,Chennai,Food Delivery,M1574,C48224,8429.53,0.531,velocity,Low,Cleared,1,0,Done
ALT0003291,TXN00006116,2025-08-07 03:29:30,Card,Bengaluru,Grocery,M1378,C82821,2259.84,0.559,new_payee,Medium,Open,0,0,Queue
ALT0003292,TXN00015000,2025-08-07 03:32:08,UPI,Kolkata,Electronics,M1171,C50771,3142.07,0.623,device,Medium,Blocked,0,1,Done
ALT0003293,TXN00042525,2025-08-07 03:36:30,UPI,Indore,Fashion,M1133,C10784,1516.89,0.601,device,Medium,Blocked,0,1,Done
ALT0003294,TXN00021945,2025-08-07 03:40:49,UPI,Kolkata,Fashion,M1416,C33348,4791.85,0.628,device,Medium,Blocked,0,1,Done
ALT0003295,TXN00013231,2025-08-07 03:41:01,Card,Ahmedabad,Fuel,M1738,C20433,4335.77,0.589,velocity,Medium,Investigating,0,0,Queue
ALT0003296,TXN00015702,2025-08-07 03:47:47,Card,Pune,Food Delivery,M1446,C59408,3701.62,0.633,night_burst,Medium,Cleared,1,0,Done
ALT0003297,TXN00025112,2025-08-07 03:52:44,Wallet,Jaipur,Travel,M1353,C27753,4259.74,0.597,velocity,Medium,Blocked,0,1,Done
ALT0003298,TXN00040388,2025-08-07 03:54:00,UPI,Delhi,Grocery,M1808,C88871,3930.7,0.561,night_burst,Medium,Cleared,1,0,Done
ALT0003299,TXN00021224,2025-08-07 03:55:13,Wallet,Kolkata,Grocery,M1681,C17082,11111.73,0.576,velocity,Medium,Investigating,0,0,Queue
ALT0003300,TXN00023292,2025-08-07 03:55:35,UPI,Mumbai,Grocery,M1730,C23636,3249.46,0.568,velocity,Medium,Blocked,0,1,Done
ALT0003301,TXN00021845,2025-08-07 03:56:46,Card,Hyderabad,Gaming,M1718,C54684,3293.02,0.623,device,Medium,Blocked,1,1,Done
ALT0003302,TXN00035217,2025-08-07 04:00:03,Card,Bengaluru,Grocery,M1353,C74559,48791.01,0.528,new_payee,Low,Cleared,1,0,Done
ALT0003303,TXN00008418,2025-08-07 04:01:28,Card,Indore,Electronics,M1050,C55821,529.72,0.602,new_payee,Medium,Cleared,1,0,Done
ALT0003304,TXN00043625,2025-08-07 04:06:51,UPI,Nagpur,Food Delivery,M1564,C70891,357.01,0.49,velocity,Low,Cleared,1,0,Done
ALT0003305,TXN00008314,2025-08-07 04:07:41,Card,Indore,Grocery,M1427,C54551,3498.4,0.48,velocity,Low,Cleared,1,0,Done
ALT0003306,TXN00030523,2025-08-07 04:15:51,UPI,Hyderabad,Healthcare,M1063,C23453,12689.51,0.603,new_payee,Medium,Investigating,0,0,Queue
ALT0003307,TXN00037554,2025-08-07 04:17:08,Card,Bengaluru,Fashion,M1356,C40147,18352.86,0.587,night_burst,Medium,Blocked,1,1,Done
ALT0003308,TXN00022634,2025-08-07 04:22:31,UPI,Bengaluru,Fuel,M1446,C23378,4276.84,0.675,night_burst,Medium,Blocked,1,1,Done
ALT0003309,TXN00044264,2025-08-07 04:24:14,Wallet,Chandigarh,Electronics,M1563,C68164,12271.99,0.606,night_burst,Medium,Cleared,1,0,Done
ALT0003310,TXN00037686,2025-08-07 04:33:09,Card,Delhi,Electronics,M1567,C46806,30455.0,0.583,new_payee,Medium,Open,0,0,Queue
ALT0003311,TXN00021407,2025-08-07 04:35:03,UPI,Mumbai,Utilities,M1190,C20386,11198.82,0.56,velocity,Medium,Cleared,1,0,Done
ALT0003312,TXN00016745,2025-08-07 04:35:04,Card,Chennai,Grocery,M1862,C44931,6550.89,0.542,velocity,Low,Open,0,0,Queue
ALT0003313,TXN00003843,2025-08-07 04:37:38,UPI,Jaipur,Gaming,M1471,C42360,1843.89,0.617,new_payee,Medium,Investigating,0,0,Queue
ALT0003314,TXN00031606,2025-08-07 04:41:41,UPI,Kolkata,Travel,M1119,C30351,1658.23,0.614,velocity,Medium,Open,0,0,Queue
ALT0003315,TXN00042919,2025-08-07 04:41:47,UPI,Delhi,Healthcare,M1775,C25966,3867.92,0.606,velocity,Medium,Investigating,0,0,Queue
ALT0003316,TXN00014113,2025-08-07 04:42:29,Card,Chennai,Electronics,M1581,C37075,3988.53,0.54,new_payee,Low,Open,0,0,Queue
ALT0003317,TXN00026016,2025-08-07 04:46:57,UPI,Ahmedabad,Grocery,M1565,C19713,12544.97,0.59,night_burst,Medium,Cleared,1,0,Done
ALT0003318,TXN00025085,2025-08-07 04:50:02,UPI,Chennai,Utilities,M1051,C13033,862.07,0.555,velocity,Medium,Cleared,1,0,Done
ALT0003319,TXN00037121,2025-08-07 04:55:57,UPI,Jaipur,Utilities,M1388,C72335,9895.47,0.533,night_burst,Low,Open,0,0,Queue
ALT0003320,TXN00007189,2025-08-07 04:58:30,UPI,Jaipur,Travel,M1736,C23863,3031.25,0.614,new_payee,Medium,Investigating,0,0,Queue
ALT0003321,TXN00040720,2025-08-07 04:59:17,Card,Lucknow,Healthcare,M1054,C34961,4007.67,0.608,night_burst,Medium,Cleared,1,0,Done
ALT0003322,TXN00010108,2025-08-07 05:10:40,UPI,Ahmedabad,Food Delivery,M1702,C85150,6727.72,0.841,geo_mismatch,Critical,Blocked,0,1,Done
ALT0003323,TXN00038840,2025-08-07 05:13:11,Card,Kolkata,Food Delivery,M1286,C28000,7967.19,0.504,velocity,Low,Cleared,1,0,Done
ALT0003324,TXN00012204,2025-08-07 05:14:09,UPI,Pune,Food Delivery,M1470,C56568,1722.93,0.603,velocity,Medium,Investigating,0,0,Queue
ALT0003325,TXN00023524,2025-08-07 05:31:15,Card,Jaipur,Utilities,M1431,C59199,16775.25,0.532,device,Low,Open,0,0,Queue
ALT0003326,TXN00038236,2025-08-07 05:36:03,Card,Nagpur,Fuel,M1378,C78645,2086.4,0.614,device,Medium,Open,0,0,Queue
ALT0003327,TXN00015164,2025-08-07 05:51:48,UPI,Pune,Travel,M1096,C21663,2586.74,0.633,geo_mismatch,Medium,Blocked,0,1,Done
ALT0003328,TXN00019223,2025-08-07 06:08:58,UPI,Mumbai,Gaming,M1513,C28029,4836.2,0.643,device,Medium,Cleared,1,0,Done
ALT0003329,TXN00036535,2025-08-07 06:26:28,UPI,Lucknow,Electronics,M1414,C26063,2822.11,0.517,velocity,Low,Open,0,0,Queue
ALT0003330,TXN00017542,2025-08-07 06:27:08,Wallet,Kochi,Education,M1604,C56640,69449.47,0.628,amount_spike,Medium,Cleared,1,0,Done
ALT0003331,TXN00013536,2025-08-07 06:43:29,Card,Indore,Food Delivery,M1254,C31932,23051.96,0.497,new_payee,Low,Cleared,1,0,Done
ALT0003332,TXN00006677,2025-08-07 06:44:44,UPI,Hyderabad,Fuel,M1368,C61488,3921.69,0.564,geo_mismatch,Medium,Cleared,1,0,Done
ALT0003333,TXN00047698,2025-08-07 06:45:35,Wallet,Mumbai,Travel,M1348,C61674,301.23,0.617,new_payee,Medium,Investigating,0,0,Queue
ALT0003334,TXN00015312,2025-08-07 07:14:01,Card,Kolkata,Education,M1063,C56920,4638.96,0.706,geo_mismatch,High,Investigating,0,0,Queue
ALT0003335,TXN00044536,2025-08-07 07:38:35,Wallet,Nagpur,Education,M1725,C86185,1833.63,0.55,velocity,Low,Cleared,1,0,Done
